name,areaType,id,country
Varandey offshore,Port,579dc31604bcb12b48d7811d,Russia
Dongying,Port,57a0584b646c763548ae9e7a,China
Pontian Besar,Port,57a82849646c763548ae9f2d,Malaysia
Pelabuhan Perikanan Bali,Port,57a845fd04bcb12b48d7827d,Malaysia
Marang,Port,57a83fbe646c763548ae9f4f,Malaysia
Ockero,Port,57ab0fe5327794364892831f,Sweden
Los Vilos,Port,57ab12633277943648928321,Chile
Bruinisse,Port,57a9c60832779436489282f1,Netherlands
Dania Cut Super Yacht Repair,Port,57aafea43277943648928312,UnitedStates
Bayview Marina,Port,57b2ceb8c94a74d24170f173,UnitedStates
Hattem,Port,57b5815f771122fb63888090,Netherlands
Holcim cement,Port,57b9964b46829ffa63430ceb,Philippines
Deutscher,Port,57ba988304600277797f87a1,Germany
Ruchyi,Port,57baa16846829ffa63430d03,Russia
Danao city,Port,57b9953746829ffa63430ce9,Philippines
Taizhou,Port,57baf45dc8cb210064109647,China
Muar,Port,57bd78cc34b0b6f275bf12c1,Malaysia
Luminita,Port,57bafbe804600277797f87e9,Romania
Hongze,Port,57c3e9a134b0b6f275bf1315,China
Itacoatiara,Port,57c29d94447c1ee77504c357,Brazil
Rhein Yacht-Club Niederkassel,Port,57c567e234b0b6f275bf1366,Germany
Gelsenkirchen,Port,57c550d4c495c3ec7509f1de,Germany
Longmen,Port,57c528f9c495c3ec7509f1c2,China
Tanklager Raunheim,Port,57c53fec34b0b6f275bf1346,Germany
Lanaye,Port,57c7cb46447c1ee77504c3f2,Belgium
Masch,Port,57c803bf34b0b6f275bf13d7,Germany
Sickingmuhle,Port,57cd3f72be57e5de5e75fe10,Germany
Altubheim,Port,57cd6ceabe57e5de5e75fe31,Germany
Goor,Port,57cd65d5be57e5de5e75fe2e,Netherlands
Wisselward,Port,57ce85c38f3ea8dd5e7e58d5,Germany
Gujiao,Port,57ce736e2e4e5fe35e7b2ff1,China
Pingwangzhen,Port,57ce9762376b25d85e857742,China
Misaki,Port,57ceb32a376b25d85e85774f,Japan
Stellendam,Port,57d00413be57e5de5e75feaa,Netherlands
Xiadachen,Port,57cea48f8f3ea8dd5e7e58e8,China
Seogwipo,Port,5799ed2e04bcb12b48d780fe,SouthKorea
Grytebustvika,Port,579ee80704bcb12b48d7812f,Norway
Kinmen Harbour,Port,579f2b82646c763548ae9e64,Taiwan
Jabatan Perikanan,Port,57a8503f3277943648928263,Malaysia
Klobbskat,Port,57ab17044364c730483f479c,Finland
Telok Bedara,Port,57a83eaf04bcb12b48d7826c,Malaysia
Roro,Port,57ab0ea1646c763548aea01c,Sweden
Elliniko,Port,57b41b84646c763548aea0fb,Greece
Makarska,Port,57ac63e7646c763548aea064,Croatia
Miami Shipping,Port,57b2b470c94a74d24170f16a,UnitedStates
Spithari,Port,57b41ca7646c763548aea0fd,Greece
Oosteind,Port,57b313d3c94a74d24170f18f,Netherlands
Motes del plata,Port,57b45dfc4364c730483f4896,Uruguay
De Statendam,Port,57b43b224364c730483f4890,Netherlands
Rheinland Refinert,Port,57ba922a771122fb638880c8,Germany
Florelandet,Port,57bab116771122fb638880d6,Norway
Tioman Island,Port,57bc114404600277797f87f8,Malaysia
Alton,Port,57c3e25da6a6dbed75db28ee,UnitedStates
Den Oever,Port,57c406c9a6a6dbed75db2904,Netherlands
Warick Power Plant,Port,57c3fdde447c1ee77504c379,UnitedStates
Bloody point,Port,57c559ce34b0b6f275bf135c,UnitedStates
Pecq,Port,57c5521034b0b6f275bf1353,Belgium
Barreiro,Port,57c57a04c495c3ec7509f201,Portugal
Bahrmann,Port,57c7d14ac495c3ec7509f226,Germany
Vergokan,Port,57c7c7d734b0b6f275bf139c,Belgium
Kerkerak,Port,57c81e53c495c3ec7509f27f,Netherlands
AHV,Port,57c82182c495c3ec7509f286,Germany
Ruse,Port,57cd475cbe57e5de5e75fe17,Bulgaria
Gangzaitou,Port,57cc0665447c1ee77504c487,China
Hannover,Port,57c88536c495c3ec7509f2ab,Germany
Niluo mountain,Port,57ce7ecdbe57e5de5e75fe50,China
Pen Mane,Port,57c813d1c495c3ec7509f275,France
Dalsvika,Port,579ee6bf3277943648928121,Norway
Kangkong,Port,57a3291a4364c730483f4690,Malaysia
Kurau,Port,57a33481646c763548ae9ef5,Malaysia
Dungun,Port,57a83de204bcb12b48d78268,Malaysia
Scorpion Anchorage,Port,57a9d7f404bcb12b48d78320,UnitedStates
Dalaro,Port,57ab19ac4364c730483f479e,Sweden
Hult,Port,57ab11d04364c730483f4797,Sweden
Munso- Ferry,Port,57ab39a5646c763548aea034,Sweden
Rijksweg,Port,57ac522e3277943648928356,Netherlands
Shearwater,Port,57b1b50904bcb12b48d783d0,UnitedStates
Ucluelet Marina,Port,57b1b7b2646c763548aea0b0,Canada
Zeeburgerelland,Port,57b30ab5646c763548aea0e0,Netherlands
Cay Bay Marina,Port,57b2d90b646c763548aea0d5,Sint Maarten
Sector Ezequiel Zamora,Port,57b2eca2c94a74d24170f181,Venezuela
Walsum,Port,57bab3f246829ffa63430d0c,Germany
North Shore Marina,Port,57baf10d04600277797f87dd,UnitedStates
Coast guard Fort Canby,Port,57beea6b447c1ee77504c334,UnitedStates
Endau,Port,57bc0ccb46829ffa63430d44,Malaysia
Vila Elisa Petropar,Port,57c29ba9447c1ee77504c353,Paraguay
Haizhu,Port,57c3f09434b0b6f275bf131c,China
Aktau,Port,57c3fedc447c1ee77504c37e,Kazakhstan
Bayside,Port,57c3ee51a6a6dbed75db28f7,UnitedStates
Born,Port,57c45a82a6a6dbed75db290d,Netherlands
Shenhu Bay,Port,57c5678934b0b6f275bf1364,China
Shizikou,Port,57c569e2a6a6dbed75db2936,China
Kruibeke - Antwerp,Port,57c7d7f3447c1ee77504c400,Belgium
Schweinfurt,Port,57c7c181a6a6dbed75db2967,Germany
Ryoshida,Port,57cc0336447c1ee77504c484,Japan
Solvay,Port,57c882fd34b0b6f275bf142a,Belgium
Panama City,Port,57c7d7a0c495c3ec7509f22d,UnitedStates
Kish,Port,57cd14f0be57e5de5e75fdf6,Iran
Chongfuzhen,Port,57cd58de2e4e5fe35e7b2fc0,China
Qishazhen,Port,57cc0389a6a6dbed75db2a08,China
Macau,Port,57cbf934447c1ee77504c479,Macao
Emmerich,Port,57cd4253be57e5de5e75fe13,Germany
Gulao,Port,57cd50798f3ea8dd5e7e589b,China
West Vancouver,Port,57c81950c495c3ec7509f27b,UnitedStates
Shangniujiao,Port,57cd5de12e4e5fe35e7b2fc2,China
Sperkhem,Port,57cb2a84c495c3ec7509f2b0,Netherlands
Deinze,Port,57cd727e2e4e5fe35e7b2fde,Belgium
Raunholmen,Port,57ceba69376b25d85e857751,Norway
Leeuwarden,Port,57d010e02e4e5fe35e7b306f,Netherlands
Ruisbroek,Port,57ce8710376b25d85e857738,Belgium
HInatuan,Port,57ce89a5376b25d85e85773f,Philippines
Brandenburg,Port,57cec6588f3ea8dd5e7e58fe,Germany
Sijiaoshan island,Port,57ced8688f3ea8dd5e7e5910,China
Saint Venant,Port,57cfff758f3ea8dd5e7e592b,France
Quinbetz Jean-Marie,Port,57cffe478f3ea8dd5e7e5929,France
Lauenburg,Port,57ced5b9be57e5de5e75fe87,Germany
Beaufort,Port,57d2c7d4be57e5de5e75fee9,UnitedStates
Hengelo (Twente),Port,57cb2f1034b0b6f275bf1430,Netherlands
Luen,Port,57cd66802e4e5fe35e7b2fd2,Germany
Pulandian,Port,57cd2600376b25d85e8576e8,China
Bandar e Charak,Port,57ce84c6be57e5de5e75fe56,Iran
Villerot,Port,57cdb613376b25d85e857720,Belgium
Almelo,Port,57cfd9d7376b25d85e85776d,Netherlands
Glomfjord,Port,57d01162be57e5de5e75feb7,Norway
Sarmanas Ferry terminal,Port,57cd4f7c2e4e5fe35e7b2fbc,India
Alambak,Port,57cedd4b376b25d85e857769,PapuaNewGuinea
Almere,Port,57cff1f8376b25d85e857773,Netherlands
Baisha channel,Port,57cd5f9a2e4e5fe35e7b2fc4,China
Tomioka,Port,57ce7bf88f3ea8dd5e7e58cb,Japan
Doesburg,Port,57cdb37d2e4e5fe35e7b2fe2,Netherlands
Rheinau,Port,57cbfbbec495c3ec7509f2ca,Germany
Cork Harbor,Port,57cc55b2be57e5de5e75fde8,Ireland
Kiesterzijl,Port,57cd44c7376b25d85e8576ff,Netherlands
Spannenburg,Port,57ce854c2e4e5fe35e7b2fff,Netherlands
NISHIHARA,Port,57cd3adc2e4e5fe35e7b2fb5,Japan
Heping,Port,57cbf98634b0b6f275bf1441,Taiwan
kajiki,Port,57cc0e648f3ea8dd5e7e5831,Japan
Gewerbegebiet,Port,57cd6203be57e5de5e75fe24,Germany
Haarelm Yachtclub,Port,57cd6879376b25d85e857713,Netherlands
Hinase,Port,57ceb1468f3ea8dd5e7e58f1,Japan
Burgazadasi,Port,57cffcf12e4e5fe35e7b305c,Turkey
Hanau,Port,57cb2e6434b0b6f275bf142e,Germany
Strendur,Port,57cd23f88f3ea8dd5e7e587c,FaroeIslands
Shuangpagzuil,Port,57cd5f06376b25d85e85770b,China
Golcuk,Port,57cc09f2be57e5de5e75fdc0,Turkey
Gerkesklooster,Port,57cd6f9cbe57e5de5e75fe33,Netherlands
Krimpen aan de Lek,Port,57cc0f1e2e4e5fe35e7b2f69,Netherlands
Pingjiao,Port,57ce80e28f3ea8dd5e7e58d1,China
Wolgsburg,Port,57d0011a376b25d85e85777c,Germany
Zhongjiao,Port,57cea4058f3ea8dd5e7e58e5,China
Sittingbourne,Port,57cecb382e4e5fe35e7b3035,UnitedKingdom
Setoda,Port,57cea5afbe57e5de5e75fe6c,Japan
Kiikatsuura,Port,57ceb3778f3ea8dd5e7e58f4,Japan
Torangsvas,Port,5799c8ed646c763548ae9e12,Norway
Hangdon,Port,5799ee284364c730483f45c0,SouthKorea
Hydro Aluminium Karmoy,Port,579efe7f4364c730483f45fb,Norway
Langenaustkyllaren,Port,579ef266646c763548ae9e46,Norway
Beishanju,Port,57a03f2c4364c730483f4624,China
Kedah,Port,57a3270704bcb12b48d781fa,Malaysia
Baram- Shipyard,Port,57a30a1a32779436489281bc,Malaysia
Haihongcun,Port,57a87cf83277943648928293,China
Stamsund,Port,57ab05a104bcb12b48d78331,Norway
Lelystad,Port,57a9e37b4364c730483f477a,Netherlands
Nagu,Port,57a9c0d94364c730483f4762,Finland
Svartso Marina AB,Port,57ab104e4364c730483f4793,Sweden
Siptronas,Port,57a86c23646c763548ae9f7c,Malaysia
Orcas Island,Port,57b1c2d7c94a74d24170f15e,UnitedStates
Aluminium Bahrin,Port,57b1872a646c763548aea098,Bahrain
Ditzum,Port,57ac49b304bcb12b48d78370,Germany
Krammersluzen,Port,57ac529e646c763548aea05c,Netherlands
Ras Al Khair,Port,57b16d15646c763548aea08a,SaudiArabia
Juneau Yacht Club,Port,57b1b1104364c730483f4824,UnitedStates
Utrecht,Port,57b40961c94a74d24170f19d,Netherlands
Rodhos,Port,57b556b604600277797f875a,Greece
Florsheim am Main,Port,57b56ade04600277797f8761,Germany
Goodorfer Hafen,Port,57ba92b246829ffa63430cf8,Germany
Winschoterdiep,Port,57baa494771122fb638880cf,Netherlands
Tsehum Harbour marina,Port,57bef54d34b0b6f275bf12ec,Canada
Zandberg,Port,57baaa3a771122fb638880d3,Netherlands
Nemby,Port,57c29d23447c1ee77504c355,Paraguay
Zhongshan,Port,57c40434c495c3ec7509f1b6,China
Rodney Bay,Port,57c2e3bd34b0b6f275bf1303,SaintLucia
Aldi Sud Marina,Port,57c56ec334b0b6f275bf136e,Germany
Passau,Port,57c802eb447c1ee77504c42a,Germany
Two Harbors - Minnesota,Port,57c6f194a6a6dbed75db295a,UnitedStates
Mekjarvik,Port,57cc10e22e4e5fe35e7b2f6b,Norway
Suomenlinna,Port,57cd2b61be57e5de5e75fe06,Finland
Antalya Marina,Port,57cc25f88f3ea8dd5e7e584d,Turkey
Druten,Port,57cd5e8a8f3ea8dd5e7e58a5,Netherlands
Essen,Port,57c9c585a6a6dbed75db29ec,Germany
Jiaomen Waterway,Port,57ce7859376b25d85e85772e,China
DNEPROBUGSKY,Port,57cff788376b25d85e857775,Ukraine
Seoul,Port,579dbd1d327794364892810e,SouthKorea
Slagen,Port,579a13a932779436489280fa,Norway
Bari Besar,Port,57a843e54364c730483f46d6,Malaysia
Kampung Sungai Baru,Port,57a324e44364c730483f468c,Malaysia
Teluk Kalong,Port,57a839843277943648928231,Malaysia
Kota Bharu,Port,57a84bf44364c730483f46e3,Malaysia
Stavoren,Port,57a9d10c646c763548ae9ff6,Netherlands
Redwood Anchorage,Port,57ab0448646c763548aea011,UnitedStates
Limbang,Port,57a86ae73277943648928277,Malaysia
KPG Mempaked,Port,57a87332646c763548ae9f90,Malaysia
Adelso- Ferry,Port,57ab39b73277943648928333,Sweden
Langeoog,Port,57ac35b14364c730483f47b9,Netherlands
Dubai Waterfront,Port,57b188e9c94a74d24170f14f,UnitedArabEmirates
Tadotsu,Port,57b1abc804bcb12b48d783cb,Japan
Martigues Aviron- Calal de Caronte,Port,57b17c7ec94a74d24170f143,France
Martigues- Calal de Caronte,Port,57b17cb5c94a74d24170f145,France
Bainbridge Island Marina,Port,57b1c58c646c763548aea0ba,UnitedStates
Ersai,Port,57b4532b04bcb12b48d78436,Kazakhstan
Jingjiang,Port,57b4313cc94a74d24170f1b6,China
Schellingwoude,Port,57b30af004bcb12b48d783fb,Netherlands
Sgourou Marina,Port,57b556e746829ffa63430caa,Greece
Schoudries,Port,57ba9ebb04600277797f87a6,Belgium
Johor Bahru,Port,57bd749ca6a6dbed75db2896,Malaysia
Flamouth,Port,57c2a8dc447c1ee77504c35f,AntiguaAndBarbuda
South Point,Port,57c3e4dfa6a6dbed75db28f1,UnitedStates
Roche Harbour,Port,57c2aa0ec495c3ec7509f197,UnitedStates
Abbeville,Port,57c3fd6834b0b6f275bf1326,UnitedStates
Alice Town,Port,57c3e1d9447c1ee77504c36d,Bahamas
Bendorf,Port,57c570f934b0b6f275bf1372,Germany
Zongyang,Port,57c5342d34b0b6f275bf133c,China
WEIFANG,Port,57c44e85c495c3ec7509f1bb,China
Jachthaven Crezee,Port,57c7c322447c1ee77504c3f0,Netherlands
Site Zwijnaarde-Onderzoek,Port,57c7c939c495c3ec7509f221,Belgium
Obourg,Port,57cc0fb9376b25d85e8576b5,Belgium
Kinderdijk,Port,57cc0ec82e4e5fe35e7b2f65,Netherlands
Estacion Tres Bocas,Port,57c7cd40a6a6dbed75db296c,Ecuador
Damen Shipyard,Port,57c81fda34b0b6f275bf1400,Netherlands
Jachtbouw J.P Teske,Port,57cd3c56376b25d85e8576f9,Netherlands
Venlo,Port,57cd62d82e4e5fe35e7b2fcb,Netherlands
Deggendorf,Port,57cd6b72376b25d85e857715,Germany
Regenburg,Port,57cd71362e4e5fe35e7b2fdc,Germany
Dharamtar,Port,57ce7e0abe57e5de5e75fe4e,India
Weishan,Port,57ce80468f3ea8dd5e7e58ce,China
Etajimacho koyo,Port,57ce76e88f3ea8dd5e7e58c7,Japan
Heiler Landwehr,Port,57cec4f3376b25d85e857753,Germany
Aowei,Port,57cd1720376b25d85e8576d9,China
Neka (oil terminal),Port,57cdc0cdbe57e5de5e75fe3d,Iran
Radna Zone,Port,57cdb4098f3ea8dd5e7e58b8,Montenegro
Jujiang,Port,57ce67a48f3ea8dd5e7e58c3,China
Meerwijk,Port,57cd64e38f3ea8dd5e7e58aa,Netherlands
Sand,Port,57cdb803376b25d85e857722,Germany
Irabu,Port,57ceb1e12e4e5fe35e7b302e,Japan
Bergen Op Zoom,Port,57cd778b2e4e5fe35e7b2fe0,Netherlands
Rheinvorland,Port,57cd3ef52e4e5fe35e7b2fb7,Germany
Mys Pospelova,Port,57cbd447c495c3ec7509f2be,Russia
Norozabad,Port,57ce7d8d2e4e5fe35e7b2ff8,Iran
Sulina,Port,57cd6d8c8f3ea8dd5e7e58b1,Romania
Taebyon - hang,Port,57ce87b02e4e5fe35e7b3003,SouthKorea
Samani,Port,57ce8749376b25d85e85773a,Japan
Haarlem,Port,57cd68418f3ea8dd5e7e58ad,Netherlands
Xinhui,Port,57cd1c522e4e5fe35e7b2f9e,China
Rees,Port,57cdb268be57e5de5e75fe3b,Germany
Jinhuli,Port,57cec9858f3ea8dd5e7e5902,China
Nansha,Port,57cd20ff376b25d85e8576e4,China
Atsukiyuhara Shipyard,Port,57cc00cf447c1ee77504c47f,Japan
Baja,Port,57ce88ae8f3ea8dd5e7e58dc,Hungary
Achthoven,Port,57cd3cdd8f3ea8dd5e7e5891,Netherlands
Mills,Port,57c82236a6a6dbed75db29c5,Germany
Hertogenbosch,Port,57cd64502e4e5fe35e7b2fce,Netherlands
Ottersoya,Port,57cc5735be57e5de5e75fdec,Norway
Jieyang,Port,57ce8682376b25d85e857736,China
Kraftwerk,Port,57cd30d4376b25d85e8576f1,Germany
Smederevo,Port,57ce8970376b25d85e85773c,Montenegro
Hohenstucken,Port,57cec60e2e4e5fe35e7b3033,Germany
Lunen,Port,57d14afebe57e5de5e75fec9,Germany
Port Louis,Port,57c8140434b0b6f275bf13ee,France
Bad Essen,Port,57c803fdc495c3ec7509f250,Germany
Changdao,Port,57cbffeb34b0b6f275bf1447,China
R.c.p,Port,57cd5e5d376b25d85e857709,Netherlands
Wienerberger,Port,57cd627e2e4e5fe35e7b2fc9,Netherlands
Sliedrecht,Port,57c81f97c495c3ec7509f282,Netherlands
Paris,Port,57cd76abbe57e5de5e75fe39,France
Veghel,Port,57cd6381be57e5de5e75fe2a,Netherlands
Froomfield Shell Canada,Port,57c7d5bf34b0b6f275bf13a7,UnitedStates
Rongcheng,Port,57ce81f0be57e5de5e75fe52,China
Letter,Port,57c886b6c495c3ec7509f2ad,Germany
Kinikum,Port,57cd61b42e4e5fe35e7b2fc7,Germany
Oliefabriek,Port,57cd71fdbe57e5de5e75fe37,Belgium
Sanwencun,Port,57cbfa99c495c3ec7509f2c7,China
Arnhem,Port,57cc0dfc2e4e5fe35e7b2f62,Netherlands
Uentrop,Port,57ce90d9be57e5de5e75fe60,Germany
Aschaffenburg,Port,57ceb9858f3ea8dd5e7e58f7,Germany
Myeong-dong,Port,579f09f54364c730483f4602,SouthKorea
Arset,Port,579eec9c04bcb12b48d78139,Norway
Jiguanjiao,Port,57a045ff3277943648928161,China
Tan Lung Dawai- Fishing,Port,57a32e5c32779436489281ea,Malaysia
Kerteh,Port,57a83a8a646c763548ae9f4a,Malaysia
Sarikei,Port,57a8530504bcb12b48d7828c,Malaysia
Perkampungan- Pahang,Port,57a832e33277943648928224,Malaysia
Quai Gambetta,Port,57ac6179646c763548aea061,France
Borkum- Yacht marina,Port,57ac392004bcb12b48d78366,Netherlands
Fira Old Port,Port,57ac64bb04bcb12b48d78388,Greece
French Creek Harbou,Port,57b1b659646c763548aea0ae,Canada
Macae,Port,57b434e0646c763548aea109,Brazil
Bandar Deylam,Port,57ac6b9d4364c730483f47dd,Iran
mud Island,Port,57b2cdf14364c730483f483e,UnitedStates
Marina At Barnegat Light,Port,57b2ceed4364c730483f4842,UnitedStates
Andernach,Port,57b5758a46829ffa63430cb5,Germany
Brohl- Lutzing,Port,57b5749204600277797f8763,Germany
Tolkamer,Port,57b581f746829ffa63430cbc,Netherlands
Port Allen Lock,Port,57c2abb2a6a6dbed75db28e4,UnitedStates
WUJIANG,Port,57c3f3a834b0b6f275bf1320,China
Shipu,Port,57c4033ac495c3ec7509f1b4,China
Shunde - Beijiao,Port,57c45547c495c3ec7509f1bf,China
Binzhou,Port,57c5393ea6a6dbed75db2913,China
Sakurajima,Port,57c5459e447c1ee77504c39c,Japan
RUIAN,Port,57c44d6e447c1ee77504c384,China
St Gabriel,Port,57c4484e447c1ee77504c382,UnitedStates
Shijing,Port,57c53ffda6a6dbed75db291a,China
Rongqi,Port,57c592fca6a6dbed75db2947,China
Larose,Port,57c55df9447c1ee77504c3b6,UnitedStates
Bobby Lynn's Marina,Port,57c55c2fa6a6dbed75db2932,UnitedStates
Loen,Port,57c7cac234b0b6f275bf139f,Belgium
Blumenthal,Port,57c8047734b0b6f275bf13dc,Germany
Shuikouzhen,Port,57cc117a2e4e5fe35e7b2f6f,China
Chercq,Port,57cdb49c8f3ea8dd5e7e58ba,Belgium
Getmold,Port,57cd6533be57e5de5e75fe2c,Germany
Tonsmeier Holzkontor,Port,57cd67392e4e5fe35e7b2fd5,Germany
Marmara,Port,57cecbc7376b25d85e857759,Turkey
Altinova,Port,579a0a034364c730483f45d1,Turkey
Slotsvika,Port,579ee87c3277943648928127,Norway
Velle,Port,579efdcb04bcb12b48d7814c,Norway
Pusan,Port,579f06d23277943648928135,SouthKorea
Houan,Port,57a0409704bcb12b48d7817a,China
Gigis,Port,57a854c504bcb12b48d78294,Malaysia
Sabah Oil Terminal,Port,57a86de83277943648928279,Malaysia
Syd- Koster,Port,57ab0ce804bcb12b48d7833c,Sweden
Skjaehalden,Port,57ab0b30646c763548aea017,Norway
Bukit Cendering,Port,57a840954364c730483f46d1,Malaysia
V.O.F Aan Ut Water,Port,57a9ca0b32779436489282f4,Netherlands
Taburan,Port,57a873fa646c763548ae9f93,Malaysia
Sag Harbor Cove  Yacht Club,Port,57ab04193277943648928316,UnitedStates
Torslandavagen,Port,57ab11084364c730483f4795,Sweden
Winslow Whaf Marina,Port,57b1c6884364c730483f4834,UnitedStates
Balaklavskyi,Port,57b1818c646c763548aea095,Ukraine
Nordbeich,Port,57ac3893646c763548aea046,Netherlands
Askar,Port,57b187c0646c763548aea09c,Bahrain
Paloukia,Port,57b41d1b4364c730483f4877,Greece
Outer artersBanks Fishing Ch,Port,57b2b84ac94a74d24170f16d,UnitedStates
Durgerdam,Port,57b30b57646c763548aea0e4,Netherlands
Montauk,Port,57b2d48f646c763548aea0cc,UnitedStates
Ijsseldelta Marina,Port,57b5811904600277797f8769,Netherlands
Lauwersoog,Port,57ba942bc8cb210064109618,Netherlands
Jiangdu,Port,57baf480c8cb210064109649,China
Port Edward,Port,57baeb3604600277797f87cf,Canada
Indigo Plantation Marina,Port,57c3ff77a6a6dbed75db2902,UnitedStates
Tongyeong,Port,57bef18734b0b6f275bf12e4,SouthKorea
Southport Marina,Port,57c3ff5e34b0b6f275bf132a,UnitedStates
Harelbeke,Port,57c54e62c495c3ec7509f1d8,Belgium
Cova Da Piedade,Port,57c7f2c034b0b6f275bf13cc,Portugal
Panama City shipyard,Port,57c7d71534b0b6f275bf13ab,UnitedStates
Kjerringvåg,Port,57cd26fe8f3ea8dd5e7e5883,None
Haantje,Port,57cd485d376b25d85e857704,Netherlands
Magong,Port,57ce842fbe57e5de5e75fe54,Taiwan
Bethune,Port,57cd6e56376b25d85e85771a,France
Avedore Holme,Port,57cc161b2e4e5fe35e7b2f76,Denmark
Stoneport,Port,57c7ce2ea6a6dbed75db296e,UnitedStates
Boat Paradise,Port,57cc134abe57e5de5e75fdca,France
PT,Port,57ce88b62e4e5fe35e7b3008,Indonesia
Lubbecke,Port,57ce88552e4e5fe35e7b3006,Germany
Shisakajima,Port,57ce99c9be57e5de5e75fe65,Japan
Spandau,Port,57ce8fb6be57e5de5e75fe5e,Germany
Ulleung,Port,57ced721376b25d85e857762,SouthKorea
Kerkvaart,Port,57d14e58376b25d85e8577a1,Netherlands
Kamiso,Port,57d536d2376b25d85e8577e9,Japan
Workum,Port,57d50e98376b25d85e8577d0,Netherlands
Kiunga,Port,57ceddb4be57e5de5e75fe93,PapuaNewGuinea
Xibaqiao,Port,57ced0532e4e5fe35e7b303b,China
Breda,Port,57cebbda8f3ea8dd5e7e58fb,Netherlands
Burgum,Port,57cff3a82e4e5fe35e7b3050,Netherlands
Sachsenhagen - Auhagen,Port,57cfe43e376b25d85e85776f,Germany
Zhuanghe,Port,57d549ab8f3ea8dd5e7e59aa,China
Xishadao,Port,57ced33b376b25d85e85775f,China
Kasado,Port,57d5455d376b25d85e8577f2,Japan
Kotor,Port,57d506f62e4e5fe35e7b30ca,Montenegro
Greven,Port,57d515db8f3ea8dd5e7e598a,Germany
Hasselt,Port,57d50db8376b25d85e8577ce,Netherlands
Takehara Thermal Power Plant,Port,57d547ab8f3ea8dd5e7e59a6,Japan
Houma,Port,57d2c6d12e4e5fe35e7b309e,UnitedStates
Uusikaupunki - Yara,Port,57d151fe2e4e5fe35e7b3083,Finland
Xiangshui,Port,57ce9e2bbe57e5de5e75fe68,China
Ishikawa,Port,57d551fe8f3ea8dd5e7e59b7,Japan
BP Lingen,Port,57d3cd418f3ea8dd5e7e5960,Germany
De Reitschoof,Port,57d68a5c2e4e5fe35e7b3119,Netherlands
Grobbendonk,Port,57d7e834be57e5de5e75ffa0,Belgium
Britz-Ost,Port,57d3db5a376b25d85e8577b9,Germany
De Blocq van kuffeler marina,Port,57cff274be57e5de5e75fe9b,Netherlands
Hoogblokland,Port,57d69af08f3ea8dd5e7e59e7,Netherlands
Yilport/Gebze,Port,57d15450376b25d85e8577a4,Turkey
Wertheim,Port,57d670cc376b25d85e85781c,Germany
Eldena,Port,57d7d58e8f3ea8dd5e7e59fe,Germany
Lagedijk,Port,57d7e5bc2e4e5fe35e7b3140,Netherlands
Valko,Port,57d69a482e4e5fe35e7b3122,Finland
Itapoa,Port,57d559d68f3ea8dd5e7e59bc,Brazil
Lovund,Port,57d697fd376b25d85e85782d,Norway
Canical,Port,57d80be8be57e5de5e75ffb1,Portugal
Marken,Port,57d6975dbe57e5de5e75ff78,Netherlands
Yalova,Port,57d941ddbe57e5de5e75ffc5,Turkey
Bremsnes - Averoy,Port,57d93c418f3ea8dd5e7e5a30,Norway
Elnesvagen,Port,57d7bf7bbe57e5de5e75ff91,Norway
Temse,Port,57d69974be57e5de5e75ff7d,Belgium
Breezanddijk,Port,57d9367e8f3ea8dd5e7e5a2d,Netherlands
Santes,Port,57da9c5d2e4e5fe35e7b31bc,France
Lampertheim,Port,57d93c1d2e4e5fe35e7b3171,Germany
Marmara Adasi,Port,57daa4518f3ea8dd5e7e5a6c,Turkey
Hagede,Port,57dbe232be57e5de5e760021,Sweden
Husaro,Port,57d9769b8f3ea8dd5e7e5a4b,Sweden
Sogne - Hollen,Port,57d978898f3ea8dd5e7e5a4e,Norway
Okat,Port,57de86c5376b25d85e857929,Micronesia
Judaberg,Port,57d935182e4e5fe35e7b3169,Norway
Ambuja cement factory,Port,57dbf36a8f3ea8dd5e7e5a9c,India
Palu,Port,57dbeb5a2e4e5fe35e7b31f7,Indonesia
Weizhou Islands,Port,57dbde082e4e5fe35e7b31e8,China
Helgoy,Port,57de95db8f3ea8dd5e7e5af9,Norway
Sjoholmen,Port,57de76eebe57e5de5e760064,Norway
Akutan,Port,57dac7b48f3ea8dd5e7e5a88,UnitedStates
Tullytown,Port,57dd74d22e4e5fe35e7b3203,UnitedStates
Clinton,Port,57de85e1be57e5de5e760077,UnitedStates
Gouwsiuis,Port,57dd75242e4e5fe35e7b3205,Netherlands
Tomrefjord,Port,57de5256be57e5de5e760057,Norway
Zatoka,Port,57dacbdd376b25d85e8578d3,Ukraine
Kessel-Eik,Port,57dacf08376b25d85e8578d5,Netherlands
Foresvik,Port,57dab3e6be57e5de5e75fffc,Norway
Wangjia Bay,Port,57de87dd2e4e5fe35e7b324a,China
Shek O - Hong Kong,Port,57de92348f3ea8dd5e7e5af1,China
Heijiao,Port,57de83b48f3ea8dd5e7e5ae0,China
Flatval,Port,57de999d376b25d85e85793a,Norway
Paks,Port,57da92348f3ea8dd5e7e5a5e,Hungary
breidalshreppur,Port,57de5abe2e4e5fe35e7b322d,Iceland
Oorkaten,Port,57dd7a5d8f3ea8dd5e7e5aa5,Germany
Alsvag,Port,57df80398f3ea8dd5e7e5b1a,Norway
De Vloed,Port,57de49408f3ea8dd5e7e5abe,Netherlands
Gold Coast,Port,57de9e72be57e5de5e760093,Australia
